price,balance,btc,action,netBalance
10468,0,2.176141870926679,Buy,22779.85310486048
10160,0,2.176141870926679,None,22109.60140861506
10255,22316.334886353095,0,Sell,22316.334886353095
10368,0,2.152424275304118,Buy,22316.334886353095
10122,21786.83851462828,0,Sell,21786.83851462828
10228,0,2.1301171797642042,Buy,21786.83851462828
10353,0,2.1301171797642042,Buy,22053.103162098807
10395,0,2.1301171797642042,None,22142.568083648905
10446,22251.20405981688,0,Sell,22251.20405981688
10331,0,2.153828676780261,Buy,22251.204059816875
10675,22992.121124629288,0,Sell,22992.121124629288
10786,22992.121124629288,0,Sell,22992.121124629288
10948,22992.121124629288,0,Sell,22992.121124629288
10944,22992.121124629288,0,None,22992.121124629288
10932,22992.121124629288,0,None,22992.121124629288
11081,22992.121124629288,0,None,22992.121124629288
10920,0,2.1055055974935244,Buy,22992.121124629288
10430,21960.42338185746,0,Sell,21960.42338185746
10532,21960.42338185746,0,Sell,21960.42338185746
10234,21960.42338185746,0,Sell,21960.42338185746
10732,0,2.0462563717720332,Buy,21960.42338185746
10693,0,2.0462563717720332,Buy,21880.619383358353
10732,21960.42338185746,0,Sell,21960.42338185746
10774,21960.42338185746,0,None,21960.42338185746
10692,21960.42338185746,0,None,21960.42338185746
10841,21960.42338185746,0,None,21960.42338185746
10778,21960.42338185746,0,None,21960.42338185746
10619,21960.42338185746,0,Sell,21960.42338185746
10575,0,2.0766357807903035,Buy,21960.42338185746
10552,21912.66075889928,0,Sell,21912.66075889928
10673,21912.66075889928,0,None,21912.66075889928
10789,21912.66075889928,0,None,21912.66075889928
10604,0,2.0664523537249417,Buy,21912.66075889928
10671,22051.113066598853,0,Sell,22051.113066598853
10923,22051.113066598853,0,Sell,22051.113066598853
11063,22051.113066598853,0,None,22051.113066598853
11303,22051.113066598853,0,Sell,22051.113066598853
11377,22051.113066598853,0,None,22051.113066598853
11540,22051.113066598853,0,Sell,22051.113066598853
11428,0,1.9295688717709882,Buy,22051.113066598853
11431,0,1.9295688717709882,Buy,22056.901773214166
11504,22197.76030085345,0,Sell,22197.76030085345
11328,0,1.9595480491572608,Buy,22197.76030085345
11367,22274.18267477058,0,Sell,22274.18267477058
11508,0,1.9355389880753024,Buy,22274.18267477058
11758,0,1.9355389880753024,None,22758.067421789405
11925,0,1.9355389880753024,Buy,23081.30243279798
12832,24836.83629498228,0,Sell,24836.83629498228
12990,24836.83629498228,0,Sell,24836.83629498228
12945,24836.83629498228,0,Sell,24836.83629498228
13128,24836.83629498228,0,None,24836.83629498228
13037,24836.83629498228,0,Sell,24836.83629498228
13076,24836.83629498228,0,Sell,24836.83629498228
13651,24836.83629498228,0,None,24836.83629498228
13289,0,1.8689770708843616,Buy,24836.83629498228
13459,25154.562397032623,0,Sell,25154.562397032623
13565,25154.562397032623,0,Sell,25154.562397032623
13810,25154.562397032623,0,Sell,25154.562397032623
13759,0,1.8282260627249527,Buy,25154.562397032623
13575,0,1.8282260627249527,None,24818.168801491232
14023,0,1.8282260627249527,Buy,25637.214077592012
14156,0,1.8282260627249527,Buy,25880.36814393443
15591,0,1.8282260627249527,None,28503.872543944737
15596,0,1.8282260627249527,Buy,28513.013674258364
14840,0,1.8282260627249527,None,27130.874770838298
15491,0,1.8282260627249527,None,28321.049937672244
15329,0,1.8282260627249527,Buy,28024.8773155108
15317,0,1.8282260627249527,Buy,28002.938602758102
15709,0,1.8282260627249527,Buy,28719.60321934628
16296,29792.77191816583,0,Sell,29792.77191816583
16339,29792.77191816583,0,Sell,29792.77191816583
16091,29792.77191816583,0,Sell,29792.77191816583
15968,0,1.865779804494353,Buy,29792.77191816583
16725,0,1.865779804494353,None,31205.167230168056
17680,0,1.865779804494353,None,32986.986943460164
17798,0,1.865779804494353,Buy,33207.14896039049
17821,33250.061895893865,0,Sell,33250.061895893865
18687,0,1.779315133295546,Buy,33250.061895893865
18700,33273.19299262671,0,Sell,33273.19299262671
18422,33273.19299262671,0,Sell,33273.19299262671
18399,33273.19299262671,0,None,33273.19299262671
19173,0,1.7354192349985245,Buy,33273.19299262671
18740,0,1.7354192349985245,Buy,32521.75646387235
17151,0,1.7354192349985245,None,29764.175299459694
17139,0,1.7354192349985245,None,29743.35026863971
17732,0,1.7354192349985245,None,30772.453874993837
18192,0,1.7354192349985245,None,31570.746723093158
19710,34205.11312182092,0,Sell,34205.11312182092
18793,34205.11312182092,0,Sell,34205.11312182092
19227,34205.11312182092,0,Sell,34205.11312182092
19455,34205.11312182092,0,None,34205.11312182092
18670,34205.11312182092,0,Sell,34205.11312182092
19155,34205.11312182092,0,None,34205.11312182092
19378,34205.11312182092,0,None,34205.11312182092
19181,0,1.7832810135978792,Buy,34205.11312182092
18319,32667.924888099547,0,Sell,32667.924888099547
18554,0,1.7606944533846904,Buy,32667.924888099547
18248,32129.152385363832,0,Sell,32129.152385363832
18029,32129.152385363832,0,None,32129.152385363832
18803,0,1.7087247984557694,Buy,32129.152385363832
19164,0,1.7087247984557694,None,32746.002037606366
19277,0,1.7087247984557694,None,32939.087939831865
19440,0,1.7087247984557694,None,33217.61008198016
21379,0,1.7087247984557694,Buy,36530.827466185896
22847,0,1.7087247984557694,Buy,39039.23547031896
23151,39558.687809049516,0,Sell,39558.687809049516
23870,39558.687809049516,0,None,39558.687809049516
23491,0,1.6839933510301612,Buy,39558.687809049516
22745,0,1.6839933510301612,Buy,38302.42876918102
23825,0,1.6839933510301612,Buy,40121.14158829359
23253,0,1.6839933510301612,Buy,39157.89739150434
23716,0,1.6839933510301612,Buy,39937.5863130313
24694,41584.5318103388,0,Sell,41584.5318103388
26443,41584.5318103388,0,Sell,41584.5318103388
26247,41584.5318103388,0,Sell,41584.5318103388
27037,41584.5318103388,0,None,41584.5318103388
27376,41584.5318103388,0,None,41584.5318103388
28857,41584.5318103388,0,Sell,41584.5318103388
28983,0,1.4347904568312044,Buy,41584.5318103388
29394,0,1.4347904568312044,Buy,42174.230688096424
32195,0,1.4347904568312044,None,46193.078757680625
33001,47349.51986588658,0,Sell,47349.51986588658
32035,47349.51986588658,0,None,47349.51986588658
