Timestamp,Price,TradeVolume,TransactionsVolume,HashRate
2019-06-26,-41.03437907186529,-28.043242131678266,56.584500005877445,-70.97416074165928
2019-06-27,9.918408975012749,177.15610234211675,-9.652573419013873,-1.0919012772428427
2019-06-28,-13.917884481558804,-18.882668885697733,12.752804320731201,0.6247817020467945
2019-06-29,11.147040330548819,-40.665629932768525,-12.383380742531209,3.799301589467167
2019-06-30,-3.911427186035235,-26.36970433210852,-7.275668522661642,3.993164765636709
2019-07-01,-9.688814129520605,-6.551594836913919,1.853772401135666,-1.5434664539849974
2019-07-02,-1.480722667163345,-0.7425193639713507,10.849249841181255,-2.052674908906754
2019-07-03,2.1363077795632854,40.207099389009734,6.466100174339664,2.037761115736262
2019-07-04,10.92086996760759,13.77387616594131,-6.7537994838437045,1.6521353772458114
2019-07-05,-6.88360450563204,-52.30542335973324,2.09034701540852,2.374997543898401
2019-07-06,-1.8369175627240144,-4.808177068102379,-7.868612482923903,2.3029233847991284
2019-07-07,2.5285257873117297,-31.111796222983028,-10.15303693421362,0.34631970244457994
2019-07-08,2.1812678062678064,-20.97145975207638,20.969888882859358,0.08628264832193042
2019-07-09,7.284133484360024,311.0250284461725,-3.530131990732678,3.0172403373965304
2019-07-10,2.2252903435393487,31.019864354814423,-13.655809271639113,0.7253966805416153
2019-07-11,-3.8690712640025424,39.30833180580166,3.2034061533782756,-2.046894955473129
2019-07-12,-6.1735537190082646,-20.99454230401835,10.781334413830363,-1.665590369988818
2019-07-13,3.972518277107372,-44.2743871089053,-15.614895026032213,-0.14281889941171988
2019-07-14,-3.5157573703829206,6.190850263445667,-0.41307524339588564,-1.4623119409342218
2019-07-15,-10.554043375186584,-31.052469036589024,15.109121063547068,1.1079576956204822
2019-07-16,6.74388927063905,104.36185909343176,4.074921729765032,-0.9725630990992798
2019-07-17,-13.573661945926062,23.83899662385005,-10.581085878949846,1.6100975419886219
2019-07-18,2.9367950627793147,-15.36718095186227,-2.815397116580279,0.3937002817210498
2019-07-19,9.975191234236098,14.31329138147498,-5.021140477283884,-0.7843127220458311
2019-07-20,-0.9681361030172009,-33.463473668344015,7.706466682894784,-4.545455592130941
2019-07-21,2.1735003796507213,-13.136984191403897,-12.095281143770007,3.726708134468072
2019-07-22,-1.6535067347886672,-35.371871266225334,12.490578796480872,0.39920263662646516
2019-07-23,-2.4841787097383583,38.82985878991082,0.29837288156819525,1.1928429484862075
2019-07-24,-4.649360712901976,-4.247934357559943,-7.729934571970833,-1.9144458983554256
2019-07-25,-0.731409995936611,4.631847456672731,13.852680580129842,0.523532562297092
2019-07-26,1.0540319279574293,-36.44069411372524,-5.02888249696912,2.8061488319808947
2019-07-27,-0.26329113924050634,-7.11157509495174,-11.176050961791171,4.562191204090564
2019-07-28,-3.8074931465123365,59.78164012630508,-3.845828695419385,-2.39528598645809
2019-07-29,0.5910914080641756,-52.38262450056749,22.216401562053527,2.376465645580331
2019-07-30,-0.304302203567681,18.016726333488307,-1.5718529220458066,0.8409064592698458
2019-07-31,0.926218292811283,4.906608404284954,10.037913970308336,-0.11957764122589537
2019-08-01,5.1725935968297,48.41794166579737,-7.027788463401202,2.9304021076697793
2019-08-02,3.1928606841844323,1.2122318247811121,4.052175517870591,-0.7117439255743091
2019-08-03,1.181896800230614,11.682986604473864,-6.28454382130474,0.26881813753212647
2019-08-04,2.7065527065527064,-26.437091123645722,-8.78634138002613,1.8766751203858512
2019-08-05,1.5256588072122053,15.92689050313742,13.497431435216948,-0.701754535023367
2019-08-06,7.358834244080145,118.07031270536046,8.613653519531987,-0.9801757308643053
2019-08-07,-2.7315914489311166,6.73715287875002,0.695266432829824,3.243234941182228
2019-08-08,4.3171114599686025,-5.400318370970111,-9.362943471309675,-0.13037045092678712
2019-08-09,0.2926176741075161,-42.053023262898144,1.470636353630931,1.324303169819994
2019-08-10,-1.1587195731910636,-14.695357912687049,-10.84265298644192,-0.5256326650011144
2019-08-11,-4.84945601754238,2.926838099685759,-10.146052121076616,-0.49139756539755847
2019-08-12,2.5261478461265736,-43.54659196893281,8.842944964871194,0.21491753197223257
2019-08-13,-1.5647964035618571,-19.270795119824268,24.643464696112908,-0.8237179139768421
2019-08-14,-4.6372738450728965,129.530058308737,-2.8995514461344256,-0.3846147326987813
2019-08-15,-7.745441149382944,44.716281160083874,-1.2091767431395262,-0.09652561289598849
2019-08-16,2.845163222521713,20.951730191042564,-9.003104227823329,1.449274947633608
2019-08-17,0.553290623179965,-28.43603931736504,-10.929007338740826,0.0
2019-08-18,-1.3900955690703736,-62.53907483365445,-4.125152642095915,-2.1904758412773715
2019-08-19,1.0083210964268234,-14.759466075405802,19.57845602735513,-2.5903736875063053
2019-08-20,5.805388641209537,121.48166511004929,0.8566509215578882,3.3221245107153123
2019-08-21,-1.428964001099203,-28.807061385570538,-7.349446751314116,-0.0932636515048495
2019-08-22,-5.873060124523743,93.14559767655776,4.4186031449962435,-1.2880563116283297
2019-08-23,-0.16783492941060324,-39.96023207537842,5.509950287328696,-1.295131229273385
2019-08-24,2.9074367088607596,-13.328257579399066,-10.504673446593381,0.8980639754601203
2019-08-25,-2.517778204881799,-4.214953568803207,-5.106065731523477,3.464825308293557
2019-08-26,-0.0887223974763407,-12.644073927413524,10.13553268220424,3.01595445161155
2019-08-27,2.220029600394672,84.34128404445971,2.44014342323997,-2.450517853151076
2019-08-28,-1.8146718146718148,-45.87263727812786,4.667713752822224,-1.7391307716935793
2019-08-29,-4.463232402674007,98.73480393158378,1.6219226260257913,1.474926771084911
2019-08-30,-2.3976126775056597,-22.768541698771735,0.7112080153662462,2.3255813953488373
2019-08-31,0.9804955192409067,-28.71128592296401,-2.0060137457044673,0.6628788424395194
2019-09-01,0.24013363959072875,-63.99332981844677,-16.577390084600886,0.5644399378908715
2019-09-02,1.7602333090303093,11.726438415525603,14.635615900906581,-0.4630099254109846
2019-09-03,6.3152507676560905,238.7238726404778,13.256918300493814,1.9370111026311116
2019-09-04,2.252816020025031,49.50307158647361,-12.381587077173792,3.547434318510001
2019-09-05,-0.34836644383768006,-14.002153261497604,8.520328507949412,-0.6357633919833892
2019-09-06,-0.05668934240362812,-53.765731697967745,3.7232201129366365,0.8544299350973743
2019-09-07,-2.4673851389676686,131.14673282246,-13.980209612864572,0.633555531743308
