price,balance,btc,action,netBalance
56001,0,1.0705989871491097,Buy,59954.613879337296
57488,61546.59457322802,0,Sell,61546.59457322802
54123,0,1.1371615500476326,Buy,61546.59457322802
48880,0,1.1371615500476326,Buy,55584.456566328285
50625,0,1.1371615500476326,None,57568.8034711614
46800,0,1.1371615500476326,Buy,53219.160542229205
46340,52696.066229207296,0,Sell,52696.066229207296
46156,52696.066229207296,0,None,52696.066229207296
45114,52696.066229207296,0,Sell,52696.066229207296
49618,52696.066229207296,0,None,52696.066229207296
48356,52696.066229207296,0,None,52696.066229207296
50478,52696.066229207296,0,None,52696.066229207296
48449,52696.066229207296,0,None,52696.066229207296
48861,0,1.0784893110907943,Buy,52696.066229207296
48882,0,1.0784893110907943,Buy,52718.71450474021
51170,0,1.0784893110907943,Buy,55186.29804851594
52299,0,1.0784893110907943,None,56403.91248073745
54882,0,1.0784893110907943,Buy,59189.65037128497
55997,0,1.0784893110907943,Buy,60392.165953151205
57764,62297.85656584864,0,Sell,62297.85656584864
57253,0,1.0881151479546687,Buy,62297.85656584865
61259,0,1.0881151479546687,Buy,66656.84584855505
59133,0,1.0881151479546687,Buy,64343.513044003426
55755,0,1.0881151479546687,None,60667.86007421255
56872,0,1.0881151479546687,Buy,61883.284694477916
58913,0,1.0881151479546687,Buy,64104.127711453395
57666,0,1.0881151479546687,None,62747.248121953926
58075,0,1.0881151479546687,Buy,63192.28721746738
58086,0,1.0881151479546687,Buy,63204.25648409488
57411,0,1.0881151479546687,None,62469.77875922548
54205,0,1.0881151479546687,Buy,58981.281594882814
54477,0,1.0881151479546687,None,59277.24891512649
52508,57134.750188803744,0,Sell,57134.750188803744
51416,57134.750188803744,0,None,57134.750188803744
55074,0,1.037417841246391,Buy,57134.75018880374
55864,0,1.037417841246391,Buy,57954.31028338839
55784,0,1.037417841246391,Buy,57871.31685608868
57628,59784.315355347026,0,Sell,59784.315355347026
58730,59784.315355347026,0,Sell,59784.315355347026
58735,59784.315355347026,0,Sell,59784.315355347026
58737,59784.315355347026,0,Sell,59784.315355347026
59031,0,1.0127613517532656,Buy,59784.315355347026
57076,0,1.0127613517532656,Buy,57804.36691266939
58207,0,1.0127613517532656,Buy,58949.800001502335
59054,0,1.0127613517532656,Buy,59807.60886643735
58020,0,1.0127613517532656,Buy,58760.41362872448
55947,0,1.0127613517532656,Buy,56660.95934653995
58049,0,1.0127613517532656,Buy,58789.783707925315
58103,0,1.0127613517532656,Buy,58844.47282092
59774,60536.797039699704,0,Sell,60536.797039699704
59965,0,1.009535513044271,Buy,60536.797039699704
59835,0,1.009535513044271,Buy,60405.55742300395
63554,64160.019996015595,0,Sell,64160.019996015595
62969,0,1.0189143863808476,Buy,64160.019996015595
63253,0,1.0189143863808476,Buy,64449.39168174776
61456,62618.40252942137,0,Sell,62618.40252942137
60087,0,1.0421289551720234,Buy,62618.40252942137
56251,0,1.0421289551720234,Buy,58620.79585738149
55703,0,1.0421289551720234,Buy,58049.70918994722
56508,0,1.0421289551720234,Buy,58888.6229988607
53809,0,1.0421289551720234,Buy,56075.91694885141
51732,0,1.0421289551720234,Buy,53911.41510895912
51153,0,1.0421289551720234,Buy,53308.02244391452
50111,0,1.0421289551720234,Buy,52222.124072625265
49076,0,1.0421289551720234,Buy,51143.52060402222
54057,0,1.0421289551720234,Buy,56334.36492973407
55071,0,1.0421289551720234,Buy,57391.0836902785
54884,0,1.0421289551720234,Buy,57196.20557566133
53584,55841.437933937705,0,Sell,55841.437933937705
57797,0,1.0350199088421719,Buy,59821.04567135101
57858,0,1.0350199088421719,Buy,59884.18188579038
56610,58592.47703955535,0,Sell,58592.47703955535
57213,0,1.0241112516308417,Buy,58592.47703955535
53242,0,1.0241112516308417,Buy,54525.73125932927
57473,0,1.0241112516308417,Buy,58858.74596497937
56428,0,1.0241112516308417,None,57788.54970702514
57380,58763.5036185777,0,Sell,58763.5036185777
58929,0,1.0028163123576923,Buy,59094.96247092645
58281,0,1.0028163123576923,Buy,58445.137500518664
55884,0,1.0028163123576923,Buy,56041.38679979728
56750,0,1.0028163123576923,Buy,56909.82572629904
49007,0,1.0028163123576923,Buy,49145.01901971343
49702,0,1.0028163123576923,Buy,49841.97635680202
49923,0,1.0028163123576923,Buy,50063.59876183308
46737,0,1.0028163123576923,Buy,46868.625990661465
46442,46572.795178515946,0,Sell,46572.795178515946
43596,0,1.0682813831203768,Buy,46572.795178515946
42912,0,1.0682813831203768,Buy,45842.090712461606
36964,0,1.0682813831203768,None,39487.953045661605
40784,0,1.0682813831203768,Buy,43568.787929181446
37280,0,1.0682813831203768,Buy,39825.52996272765
37528,0,1.0682813831203768,Buy,40090.4637457415
34755,0,1.0682813831203768,Buy,37128.1194703487
38729,0,1.0682813831203768,Buy,41373.46968686907
38411,0,1.0682813831203768,Buy,41033.75620703679
39266,41947.136789604716,0,Sell,41947.136789604716
38445,0,1.0910947272624454,Buy,41947.136789604716
35690,0,1.0910947272624454,Buy,38941.17081599667
34648,0,1.0910947272624454,Buy,37804.250110189205
35685,0,1.0910947272624454,Buy,38935.71534236037
37311,0,1.0910947272624454,Buy,40709.8353688891
36663,0,1.0910947272624454,Buy,40002.80598562303
37585,0,1.0910947272624454,Buy,41008.79532415901
39189,42758.911266687974,0,Sell,42758.911266687974
36886,42758.911266687974,0,Sell,42758.911266687974
35530,0,1.2034593657947643,Buy,42758.911266687974
35816,0,1.2034593657947643,Buy,43103.100645305276
33515,0,1.2034593657947643,Buy,40333.940644611524
33450,0,1.2034593657947643,Buy,40255.715785834866
37338,0,1.2034593657947643,Buy,44934.76580004491
36705,0,1.2034593657947643,Buy,44172.97602149683
37313,0,1.2034593657947643,Buy,44904.67931590004
35495,0,1.2034593657947643,Buy,42716.790188885156
39067,0,1.2034593657947643,Buy,47015.547043504055
40526,0,1.2034593657947643,Buy,48771.39425819862
40189,0,1.2034593657947643,Buy,48365.82845192578
38325,0,1.2034593657947643,Buy,46122.580194084345
38068,0,1.2034593657947643,Buy,45813.29113707509
35730,0,1.2034593657947643,Buy,42999.60313984693
35524,0,1.2034593657947643,Buy,42751.69051049321
35592,0,1.2034593657947643,Buy,42833.525747367254
31687,0,1.2034593657947643,Buy,38134.016923938696
32448,0,1.2034593657947643,Buy,39049.84950130851
33675,0,1.2034593657947643,Buy,40526.49414313869
34639,0,1.2034593657947643,Buy,41686.62897176484
31641,0,1.2034593657947643,Buy,38078.657793112136
32161,0,1.2034593657947643,Buy,38704.456663325414
34644,0,1.2034593657947643,Buy,41692.64626859382
34457,0,1.2034593657947643,Buy,41467.599367190196
35848,43141.61134501071,0,Sell,43141.61134501071
35047,0,1.2309644575858336,Buy,43141.61134501071
33537,0,1.2309644575858336,Buy,41282.855014056106
33857,0,1.2309644575858336,None,41676.76364048357
34689,0,1.2309644575858336,Buy,42700.92606919498
35309,0,1.2309644575858336,Buy,43464.1240328982
33748,0,1.2309644575858336,Buy,41542.588514606716
34211,0,1.2309644575858336,Buy,42112.52505846896
33839,0,1.2309644575858336,None,41654.606280247026
32877,0,1.2309644575858336,None,40470.41847204945
33819,41629.986991095306,0,Sell,41629.986991095306
33516,0,1.242092940419361,Buy,41629.986991095306
34228,0,1.242092940419361,Buy,42514.357164673886
33158,0,1.242092940419361,Buy,41185.317718425176
32687,0,1.242092940419361,Buy,40600.29194348765
32815,0,1.242092940419361,None,40759.27983986133
31739,0,1.242092940419361,Buy,39422.7878359701
31421,0,1.242092940419361,Buy,39027.802280916745
31521,0,1.242092940419361,Buy,39152.01157495868
31783,39477.43992534855,0,Sell,39477.43992534855
30816,39477.43992534855,0,None,39477.43992534855
29790,39477.43992534855,0,None,39477.43992534855
32118,0,1.2291375529406736,Buy,39477.43992534855
32298,0,1.2291375529406736,Buy,39698.68468487787
33582,0,1.2291375529406736,Buy,41276.8973028537
34279,0,1.2291375529406736,Buy,42133.60617725335
35365,0,1.2291375529406736,Buy,43468.44955974692
37318,0,1.2291375529406736,Buy,45868.955200640055
39406,0,1.2291375529406736,Buy,48435.39441118018
40003,0,1.2291375529406736,None,49169.18953028577
40006,0,1.2291375529406736,None,49172.87694294459
42214,0,1.2291375529406736,Buy,51886.8126598376
41659,0,1.2291375529406736,Buy,51204.641317955524
40000,49165.502117626944,0,Sell,49165.502117626944
39194,0,1.254413994938688,Buy,49165.502117626944
38138,47840.84093897168,0,Sell,47840.84093897168
39750,0,1.2035431682760172,Buy,47840.84093897168
40882,0,1.2035431682760172,Buy,49203.25180546013
42826,0,1.2035431682760172,Buy,51542.93972458871
44634,0,1.2035431682760172,Buy,53718.94577283175
43816,0,1.2035431682760172,Buy,52734.44746118197
46333,55763.7656157327,0,Sell,55763.7656157327
45608,0,1.222675092434062,Buy,55763.76561573269
45611,0,1.222675092434062,Buy,55767.43364101
44418,0,1.222675092434062,Buy,54308.782255736165
47834,0,1.222675092434062,Buy,58485.44037149092
47112,57602.66895475353,0,Sell,57602.66895475353
47056,0,1.2241301630982984,Buy,57602.66895475353
45983,0,1.2241301630982984,Buy,56289.17728974905
44649,0,1.2241301630982984,Buy,54656.187652175926
44778,0,1.2241301630982984,Buy,54814.100443215604
46735,0,1.2241301630982984,Buy,57209.723172398975
49328,60383.892685312865,0,Sell,60383.892685312865
48932,0,1.2340368814949902,Buy,60383.892685312865
49336,60882.44358543684,0,Sell,60882.44358543684
49524,0,1.2293523056586069,Buy,60882.44358543685
47745,0,1.2293523056586069,Buy,58695.42583367018
48972,0,1.2293523056586069,Buy,60203.84111271329
46963,0,1.2293523056586069,Buy,57734.072330645155
49057,0,1.2293523056586069,Buy,60308.33605869428
48898,0,1.2293523056586069,Buy,60112.86904209456
48807,0,1.2293523056586069,Buy,60000.99798227962
47075,0,1.2293523056586069,Buy,57871.75978887892
47156,57971.337325637265,0,Sell,57971.337325637265
48863,0,1.1864056100861033,Buy,57971.337325637265
49329,58524.202339937394,0,Sell,58524.202339937394
50035,0,1.1696652811019765,Buy,58524.202339937394
49947,0,1.1696652811019765,Buy,58421.271795200424
51769,0,1.1696652811019765,Buy,60552.401937368224
52677,0,1.1696652811019765,Buy,61614.45801260882
46809,0,1.1696652811019765,Buy,54750.86214310242
46078,0,1.1696652811019765,Buy,53895.836822616875
46369,0,1.1696652811019765,Buy,54236.20941941755
44847,0,1.1696652811019765,Buy,52455.97886158034
45145,52804.53911534873,0,Sell,52804.53911534873
46059,0,1.1464543111085506,Buy,52804.53911534873
44969,0,1.1464543111085506,Buy,51554.90391624041
47072,0,1.1464543111085506,Buy,53965.89733250169
48168,0,1.1464543111085506,None,55222.41125747666
47785,0,1.1464543111085506,Buy,54783.31925632209
47264,54186.01656023454,0,Sell,54186.01656023454
48259,54186.01656023454,0,Sell,54186.01656023454
47249,54186.01656023454,0,Sell,54186.01656023454
42902,0,1.263018427118422,Buy,54186.01656023454
40619,0,1.263018427118422,Buy,51302.54549112318
43605,0,1.263018427118422,Buy,55073.918514498786
44889,0,1.263018427118422,Buy,56695.63417491884
42816,0,1.263018427118422,Buy,54077.39697550236
42742,0,1.263018427118422,Buy,53983.93361189559
43183,0,1.263018427118422,None,54540.92473825481
42238,0,1.263018427118422,None,53347.372324627904
41011,0,1.263018427118422,None,51797.6487145536
41522,0,1.263018427118422,Buy,52443.051130811116
43758,0,1.263018427118422,Buy,55267.1603338479
48140,60801.70708148083,0,Sell,60801.70708148083
47727,0,1.273947809028031,Buy,60801.70708148083
48206,61411.92808200526,0,Sell,61411.92808200526
49144,0,1.2496322660346177,Buy,61411.92808200525
51506,0,1.2496322660346177,Buy,64363.55949437902
55344,69159.64813141989,0,Sell,69159.64813141989
53801,0,1.2854714249069699,Buy,69159.64813141989
53867,0,1.2854714249069699,Buy,69244.48924546374
55123,0,1.2854714249069699,Buy,70859.0413551469
54626,0,1.2854714249069699,Buy,70220.16205696814
57452,0,1.2854714249069699,None,73852.90430375523
56243,0,1.2854714249069699,Buy,72298.7693510427
57407,73795.05808963442,0,Sell,73795.05808963442
57398,73795.05808963442,0,Sell,73795.05808963442
61641,73795.05808963442,0,None,73795.05808963442
60949,0,1.2107673315334857,Buy,73795.05808963442
61546,0,1.2107673315334857,None,74517.88618655992
61972,0,1.2107673315334857,Buy,75033.67306979318
64288,0,1.2107673315334857,Buy,77837.81020962473
66064,0,1.2107673315334857,Buy,79988.1329904282
62355,0,1.2107673315334857,Buy,75497.3969577705
60697,0,1.2107673315334857,Buy,73489.94472208798
61277,0,1.2107673315334857,Buy,74192.1897743774
60884,0,1.2107673315334857,Buy,73716.35821308475
63071,0,1.2107673315334857,Buy,76364.30636714847
60345,0,1.2107673315334857,Buy,73063.7546213882
58538,70875.89805330719,0,Sell,70875.89805330719
60587,70875.89805330719,0,Sell,70875.89805330719
62249,0,1.1385869339797778,Buy,70875.89805330719
61731,0,1.1385869339797778,Buy,70286.11002150566
61373,0,1.1385869339797778,Buy,69878.49589914091
61030,0,1.1385869339797778,Buy,69487.96058078585
63241,0,1.1385869339797778,Buy,72005.37629181513
62955,0,1.1385869339797778,Buy,71679.74042869691
61442,69957.05839758551,0,Sell,69957.05839758551
61072,0,1.1454849750718088,Buy,69957.05839758551
61516,0,1.1454849750718088,None,70465.65372651738
63293,0,1.1454849750718088,Buy,72501.18052722
67562,0,1.1454849750718088,Buy,77391.25588580154
66954,0,1.1454849750718088,Buy,76694.8010209579
64977,0,1.1454849750718088,Buy,74430.17722524091
64839,0,1.1454849750718088,Buy,74272.100298681
64255,0,1.1454849750718088,Buy,73603.13707323908
64421,0,1.1454849750718088,Buy,73793.287579101
65469,0,1.1454849750718088,Buy,74993.75583297625
63584,0,1.1454849750718088,None,72834.51665496589
60172,0,1.1454849750718088,Buy,68926.12192002087
60381,0,1.1454849750718088,Buy,69165.52827981088
56921,0,1.1454849750718088,Buy,65202.15026606243
58133,0,1.1454849750718088,Buy,66590.47805584947
59778,0,1.1454849750718088,Buy,68474.80083984259
58756,0,1.1454849750718088,Buy,67304.1151953192
56302,0,1.1454849750718088,Buy,64493.09506649298
57578,0,1.1454849750718088,None,65954.73389468461
57188,0,1.1454849750718088,Buy,65507.9947544066
58935,0,1.1454849750718088,Buy,67509.15700585705
53588,0,1.1454849750718088,Buy,61384.24884414809
54801,0,1.1454849750718088,Buy,62773.72211891019
57292,0,1.1454849750718088,Buy,65627.12519181406
57828,0,1.1454849750718088,Buy,66241.10513845256
57026,0,1.1454849750718088,Buy,65322.426188444966
57230,0,1.1454849750718088,Buy,65556.10512335962
56508,0,1.1454849750718088,None,64729.06497135777
53714,0,1.1454849750718088,Buy,61528.57995100714
49254,0,1.1454849750718088,None,56419.71696218687
49380,0,1.1454849750718088,None,56564.048069045915
50565,0,1.1454849750718088,Buy,57921.44776450601
50645,0,1.1454849750718088,Buy,58013.08656251176
50511,0,1.1454849750718088,Buy,57859.59157585214
47660,0,1.1454849750718088,Buy,54593.81391192241
47137,53994.725269959854,0,Sell,53994.725269959854
49380,0,1.0934533266496527,Buy,53994.72526995985
50117,0,1.0934533266496527,Buy,54800.600371700646
46757,0,1.0934533266496527,Buy,51126.59719415781
48393,0,1.0934533266496527,Buy,52915.48683655664
48885,0,1.0934533266496527,Buy,53453.46587326827
47658,0,1.0934533266496527,Buy,52111.79864146915
46174,50489.11390472106,0,Sell,50489.11390472106
46864,0,1.0773539156862637,Buy,50489.11390472106
46689,0,1.0773539156862637,Buy,50300.576969475966
46910,0,1.0773539156862637,Buy,50538.67218484263
48935,0,1.0773539156862637,Buy,52720.31386410732
48628,0,1.0773539156862637,Buy,52389.56621199163
50786,0,1.0773539156862637,Buy,54714.49596204259
50815,0,1.0773539156862637,Buy,54745.73922559749
50471,0,1.0773539156862637,Buy,54375.12947860142
50801,0,1.0773539156862637,Buy,54730.65627077788
50692,0,1.0773539156862637,Buy,54613.22469396808
47601,0,1.0773539156862637,Buy,51283.12374058184
46409,0,1.0773539156862637,Buy,49998.91787308381
47133,50778.922108040664,0,Sell,50778.922108040664
46250,0,1.0979226401738522,Buy,50778.922108040664
47763,0,1.0979226401738522,Buy,52440.07906262371
47328,0,1.0979226401738522,Buy,51962.48271414808
46442,0,1.0979226401738522,Buy,50989.72325495404
45863,0,1.0979226401738522,Buy,50354.02604629339
43436,0,1.0979226401738522,Buy,47689.36779859145
43121,47343.52216693668,0,Sell,47343.52216693668
41528,0,1.1400385804020583,Buy,47343.52216693668
41691,0,1.1400385804020583,Buy,47529.34845554221
41864,0,1.1400385804020583,Buy,47726.575129951765
41849,0,1.1400385804020583,Buy,47709.47455124574
42723,0,1.1400385804020583,Buy,48705.86827051714
43926,0,1.1400385804020583,Buy,50077.33468274081
42546,0,1.1400385804020583,Buy,48504.08144178597
43099,49134.52277674831,0,Sell,49134.52277674831
43147,0,1.1387703148943915,Buy,49134.52277674831
43102,49083.27811257806,0,Sell,49083.27811257806
42248,0,1.161789389144529,Buy,49083.27811257806
42381,0,1.161789389144529,Buy,49237.79610133429
41708,0,1.161789389144529,Buy,48455.911842440015
40684,0,1.161789389144529,Buy,47266.239507956016
36481,0,1.161789389144529,Buy,42383.23870538156
35071,0,1.161789389144529,Buy,40745.11566668778
36281,0,1.161789389144529,Buy,42150.88082755265
36679,0,1.161789389144529,Buy,42613.27300443218
36949,42926.9561395012,0,Sell,42926.9561395012
36824,0,1.1657331126303823,Buy,42926.9561395012
37147,0,1.1657331126303823,Buy,43303.48793488081
37770,0,1.1657331126303823,Buy,44029.739664049535
38186,0,1.1657331126303823,Buy,44514.684638903775
37919,44203.43389783146,0,Sell,44203.43389783146
38522,0,1.1474854342409913,Buy,44203.43389783146
38740,0,1.1474854342409913,Buy,44453.585722496
36913,0,1.1474854342409913,None,42357.12983413771
37092,0,1.1474854342409913,Buy,42562.52972686685
41584,0,1.1474854342409913,Buy,47717.03429747738
41435,0,1.1474854342409913,Buy,47546.058967775476
42451,0,1.1474854342409913,Buy,48711.90416896432
43834,0,1.1474854342409913,Buy,50298.87652451961
44133,0,1.1474854342409913,None,50641.97466935767
44397,0,1.1474854342409913,Buy,50944.91082399729
43531,0,1.1474854342409913,Buy,49951.18843794459
42401,0,1.1474854342409913,Buy,48654.52989725227
42246,0,1.1474854342409913,Buy,48476.66965494492
42105,0,1.1474854342409913,None,48314.87420871694
42581,0,1.1474854342409913,Buy,48861.07727541565
44536,0,1.1474854342409913,Buy,51104.41129935678
43949,0,1.1474854342409913,Buy,50430.837349457324
40566,0,1.1474854342409913,Buy,46548.894125420054
40015,0,1.1474854342409913,None,45916.629651153264
40115,0,1.1474854342409913,Buy,46031.378194577366
38382,0,1.1474854342409913,Buy,44042.78593703773
37031,0,1.1474854342409913,Buy,42492.533115378144
38262,0,1.1474854342409913,Buy,43905.08768492881
37291,0,1.1474854342409913,Buy,42790.879328280804
38345,0,1.1474854342409913,Buy,44000.32897597081
39223,0,1.1474854342409913,Buy,45007.821187234396
39104,0,1.1474854342409913,Buy,44871.270420559726
37705,0,1.1474854342409913,Buy,43265.93829805658
43226,0,1.1474854342409913,Buy,49601.20538050109
44419,0,1.1474854342409913,Buy,50970.15550355059
43935,0,1.1474854342409913,Buy,50414.77255337795
42464,0,1.1474854342409913,Buy,48726.821479609454
39141,0,1.1474854342409913,Buy,44913.72738162664
39400,0,1.1474854342409913,Buy,45210.92610909505
38408,0,1.1474854342409913,Buy,44072.620558327995
38033,0,1.1474854342409913,Buy,43642.31352048762
38753,0,1.1474854342409913,Buy,44468.50303314113
41957,0,1.1474854342409913,Buy,48145.04636444927
39438,0,1.1474854342409913,Buy,45254.53055559621
38741,0,1.1474854342409913,Buy,44454.73320793024
38809,0,1.1474854342409913,Buy,44532.76221745863
37820,0,1.1474854342409913,Buy,43397.89912299429
39681,0,1.1474854342409913,Buy,45533.36951611677
39321,0,1.1474854342409913,Buy,45120.274759790016
41133,0,1.1474854342409913,Buy,47199.51836663469
40947,0,1.1474854342409913,Buy,46986.08607586587
41796,0,1.1474854342409913,Buy,47960.30120953647
42222,0,1.1474854342409913,Buy,48449.13000452313
41251,0,1.1474854342409913,Buy,47334.92164787513
41071,0,1.1474854342409913,None,47128.37426971175
42373,0,1.1474854342409913,Buy,48622.40030509352
42905,0,1.1474854342409913,Buy,49232.86255610973
44004,0,1.1474854342409913,Buy,50493.94904834058
44334,0,1.1474854342409913,Buy,50872.6192416401
44542,0,1.1474854342409913,Buy,51111.29621196223
46859,0,1.1474854342409913,Buy,53770.01996309861
47116,54064.92371969854,0,Sell,54064.92371969854
47448,0,1.1394563252339096,Buy,54064.92371969854
47064,0,1.1394563252339096,Buy,53627.372490808724
45539,0,1.1394563252339096,Buy,51889.70159482701
46283,0,1.1394563252339096,Buy,52737.45710080104
45825,0,1.1394563252339096,Buy,52215.58610384391
46426,0,1.1394563252339096,Buy,52900.399355309484
46611,0,1.1394563252339096,Buy,53111.19877547776
45508,0,1.1394563252339096,Buy,51854.378448744756
43190,0,1.1394563252339096,Buy,49213.118686852555
43464,0,1.1394563252339096,Buy,49525.32971996665
42279,0,1.1394563252339096,Buy,48175.07397456447
42788,0,1.1394563252339096,Buy,48755.057244108524
42144,0,1.1394563252339096,Buy,48021.24737065789
39489,0,1.1394563252339096,Buy,44995.990827161855
40102,0,1.1394563252339096,Buy,45694.47755453024
41148,0,1.1394563252339096,Buy,46886.34887072491
39940,0,1.1394563252339096,Buy,45509.88562984235
40566,0,1.1394563252339096,Buy,46223.18528943878
40389,0,1.1394563252339096,Buy,46021.50151987238
39711,45248.95013136378,0,Sell,45248.95013136378
40806,0,1.1088798248140905,Buy,45248.95013136378
41507,46026.27488855846,0,Sell,46026.27488855846
41376,46026.27488855846,0,Sell,46026.27488855846
40514,0,1.1360585202290185,Buy,46026.27488855846
39728,45133.33289165845,0,Sell,45133.33289165845
39429,45133.33289165845,0,Sell,45133.33289165845
39466,45133.33289165845,0,Sell,45133.33289165845
40473,0,1.1151467124171288,Buy,45133.33289165846
38115,0,1.1151467124171288,Buy,42503.81694377887
39249,43768.39331565989,0,Sell,43768.39331565989
39770,43768.39331565989,0,Sell,43768.39331565989
38596,0,1.1340137142620967,Buy,43768.39331565989
37661,42708.09049282483,0,Sell,42708.09049282483
38475,0,1.110021845167637,Buy,42708.09049282483
38511,0,1.110021845167637,Buy,42748.05127925087
37727,41877.794152639435,0,Sell,41877.794152639435
39675,41877.794152639435,0,Sell,41877.794152639435
36550,0,1.1457672818779598,Buy,41877.794152639435
36013,0,1.1457672818779598,Buy,41262.51712227097
35471,40641.51125549311,0,Sell,40641.51125549311
34082,0,1.1924626270610033,Buy,40641.51125549311
30176,0,1.1924626270610033,Buy,35983.752234192834
31004,36971.11128939934,0,Sell,36971.11128939934
28907,36971.11128939934,0,Sell,36971.11128939934
28931,36971.11128939934,0,Sell,36971.11128939934
29234,36971.11128939934,0,Sell,36971.11128939934
30075,0,1.2292971334796123,Buy,36971.11128939934
31277,38448.726443841835,0,Sell,38448.726443841835
29834,0,1.2887553276074892,Buy,38448.726443841835
30407,0,1.2887553276074892,Buy,39187.183246560926
28681,36962.7915511104,0,Sell,36962.7915511104
30290,0,1.2202968488316408,Buy,36962.7915511104
29160,35583.85611193065,0,Sell,35583.85611193065
29410,35583.85611193065,0,Sell,35583.85611193065
30279,0,1.1751991846471366,Buy,35583.85611193065
29074,34167.74109443085,0,Sell,34167.74109443085
29635,34167.74109443085,0,Sell,34167.74109443085
29519,34167.74109443085,0,Sell,34167.74109443085
29194,34167.74109443085,0,Sell,34167.74109443085
28579,0,1.1955541164642167,Buy,34167.74109443085
29014,34687.807135092786,0,Sell,34687.807135092786
29449,34687.807135092786,0,Sell,34687.807135092786
31716,34687.807135092786,0,None,34687.807135092786
31776,0,1.091635420918076,Buy,34687.807135092786
29781,0,1.091635420918076,Buy,32509.994470361224
30430,0,1.091635420918076,Buy,33218.465858537056
29682,0,1.091635420918076,None,32401.922563690336
29845,0,1.091635420918076,Buy,32579.85913729998
29901,0,1.091635420918076,Buy,32640.990720871392
31350,0,1.091635420918076,None,34222.77044578169
31118,33969.51102812869,0,Sell,33969.51102812869
30189,0,1.1252280972582296,Buy,33969.51102812869
30083,0,1.1252280972582296,Buy,33850.23684981932
29059,32698.003278226894,0,Sell,32698.003278226894
28345,0,1.1535721742186238,Buy,32698.00327822689
26593,0,1.1535721742186238,Buy,30676.944828995864
22431,0,1.1535721742186238,Buy,25875.77743989795
22189,0,1.1535721742186238,Buy,25596.612973737043
22551,26014.206100804186,0,Sell,26014.206100804186
20350,0,1.278339366132884,Buy,26014.20610080419
20435,0,1.278339366132884,Buy,26122.86494692548
18978,24260.32449046987,0,Sell,24260.32449046987
20540,24260.32449046987,0,Sell,24260.32449046987
20582,24260.32449046987,0,None,24260.32449046987
20704,24260.32449046987,0,None,24260.32449046987
19954,0,1.2158125934885171,Buy,24260.32449046987
